3516	1
3520	1
3526	1
3527	2
3531	1
3532	1
3537	1
3538	2
3539	1
3544	2
3549	1
3550	2
3559	2
3560	1
3570	2
3571	2
3574	2
3577	1
3578	1
3590	1
3594	2
3596	1
3599	2
3606	1
3608	1
3611	3
3612	1
3613	1
3616	1
3618	1
3621	1
3622	1
3627	1
3630	1
3633	1
3635	2
3638	1
3639	1
3648	1
3650	1
3654	1
3658	2
3659	1
3660	1
3662	1
3664	1
3666	1
3667	1
3670	2
3672	1
3674	1
3678	1
3680	1
3682	2
3683	1
3687	1
3690	1
3692	2
3693	1
3694	1
3697	1
3701	1
3702	2
3703	1
3704	1
3707	1
3716	1
3718	1
3721	1
3723	1
3729	1
3730	1
3733	1
3734	1
3737	1
3741	1
3753	1
3756	2
3760	1
3763	1
3764	1
3768	1
3770	1
3772	1
3774	1
3775	1
3776	1
3778	2
3779	1
3780	1
3781	1
3783	1
3785	1
3787	1
3789	1
3790	1
3792	1
3794	1
3795	3
3803	3
3806	2
3810	2
3811	2
3818	1
3820	3
3823	2
3829	1
3831	1
3834	1
3836	1
3837	1
3839	1
3847	1
3852	1
3854	1
3857	1
3864	1
3872	1
3873	1
3874	2
3876	1
3879	1
3882	1
3886	1
3889	1
3891	1
3892	1
3894	1
3904	1
3906	1
3909	1
3913	1
3915	1
3919	2
3928	1
3931	1
3938	1
3945	1
3950	1
3951	1
3959	1
3962	1
3963	1
3964	1
3980	1
3984	1
3985	1
3990	1
3992	1
3996	1
4001	1
4005	1
4007	1
4010	1
4018	1
4020	2
4021	1
4024	1
4025	1
4030	1
4036	1
4040	1
4041	1
4042	1
4046	2
4050	2
4054	2
4055	1
4056	1
4062	1
4064	1
4066	1
4067	1
4070	1
4079	1
4087	1
4088	1
4090	1
4094	1
4096	1
4098	2
4102	1
4105	1
4111	1
4112	1
4115	1
4117	1
4121	1
4124	1
4126	1
4127	1
4129	1
4134	1
4137	1
4149	1
4159	1
4160	1
4162	1
4163	1
4168	2
4172	1
4176	1
4181	1
4185	1
4187	1
4194	1
4200	1
4206	1
4209	1
4210	1
4214	2
4216	1
4218	1
4223	1
4227	1
4253	1
4255	1
4260	1
4264	1
4266	1
4274	1
4277	1
4282	1
4284	2
4291	1
4294	1
4297	3
4298	1
4302	1
4318	2
4320	1
4324	1
4326	1
4328	1
4330	1
4332	1
4333	1
4338	1
4340	1
4343	1
4351	1
4353	1
4359	1
4366	1
4367	1
4372	1
4376	1
4379	1
4384	1
4390	1
4392	1
4393	1
4396	1
4403	1
4404	1
4405	1
4408	1
4412	1
4420	1
4423	1
4424	1
4433	1
4435	1
4436	3
4439	1
4440	1
4441	1
4447	1
4448	1
4451	1
4455	1
4463	1
4464	2
4474	1
4475	1
4477	1
4481	1
4485	1
4489	1
4491	1
4497	1
4500	1
4503	1
4507	1
4508	1
4512	1
4520	2
4524	1
4525	1
4535	1
4539	1
4548	1
4551	1
4558	1
4563	1
4564	1
4565	1
4575	1
4578	2
4583	1
4592	2
4604	1
4613	1
4618	1
4625	1
4635	1
4642	1
4645	1
4653	1
4655	1
4660	1
4665	1
4672	2
4674	1
4683	1
4684	1
4685	1
4690	1
4691	1
4700	1
4710	1
4716	1
4725	1
4727	1
4734	1
4737	1
4751	1
4759	1
4762	1
4771	1
4790	1
4793	1
4800	1
4803	1
4815	1
4817	2
4827	1
4828	1
4835	1
4840	1
4848	1
4855	1
4860	1
4872	2
4874	1
4875	2
4889	1
4891	1
4898	1
4901	1
4904	1
4914	1
4924	1
4927	1
4932	2
4933	1
4945	1
4948	1
4950	1
4952	1
4953	1
4957	1
4960	1
4969	1
4970	1
4974	1
4988	1
4990	1
4991	1
5001	2
5009	1
5027	1
5028	1
5031	1
5038	1
5040	2
5043	1
5052	1
5054	1
5068	1
5071	1
5083	1
5085	1
5087	1
5092	1
5094	1
5097	1
5098	1
5106	1
5107	1
5110	1
5124	1
5129	1
5133	1
5142	1
5155	1
5168	1
5171	1
5187	1
5190	1
5207	1
5233	1
5235	1
5238	1
5239	1
5248	1
5249	1
5250	1
5252	1
5265	1
5272	1
5277	1
5279	1
5296	1
5307	1
5317	1
5321	1
5322	1
5335	1
5340	1
5346	1
5352	2
5354	1
5368	1
5369	1
5395	2
5397	1
5406	1
5419	1
5469	1
5470	1
5497	1
5501	1
5511	1
5518	1
5531	1
5535	1
5538	1
5543	3
5556	2
5558	1
5560	1
5561	1
5563	1
5564	1
5565	1
5569	2
5570	1
5600	1
5604	1
5608	1
5624	3
5627	1
5638	2
5648	1
5649	1
5660	1
5662	1
5667	1
5673	1
5678	1
5683	1
5735	1
5738	1
5754	1
5756	1
5774	1
5792	1
5805	1
5810	1
5829	1
5830	1
5833	1
5840	1
5864	1
5867	1
5873	1
5918	1
5924	1
5925	1
5931	1
5939	1
5940	1
5941	1
5943	1
5944	1
5961	1
5972	1
5991	1
5998	1
6002	1
6020	1
6042	1
6114	1
6128	1
6134	1
6155	1
6158	1
6162	1
6170	1
6174	1
6194	1
6216	1
6221	1
6232	1
6233	1
6258	1
6266	1
6284	1
6300	1
6342	1
6346	1
6350	1
6352	1
6353	1
6363	1
6369	1
6371	1
6382	1
6407	1
6413	1
6414	1
6416	1
6421	1
6441	1
6451	1
6453	1
6455	1
6459	1
6461	1
6464	1
6484	1
6497	1
6523	1
6528	1
6569	1
6573	1
6582	1
6585	1
6614	1
6618	1
6682	1
6706	1
6718	1
6728	1
6743	1
6760	1
6774	1
6778	1
6788	1
6792	1
6809	1
6815	1
6819	1
6849	1
6852	1
6868	1
6905	1
6908	1
6913	1
6917	2
6919	1
6924	1
6926	1
6933	3
6936	1
6958	1
6986	1
6989	1
7054	1
7055	1
7068	1
7072	1
7092	2
7106	1
7113	1
7121	1
7191	1
7231	1
7234	1
7251	1
7252	1
7266	1
7281	1
7308	1
7354	1
7361	1
7523	1
7546	1
7553	1
7573	1
7624	1
7625	1
7627	1
7646	1
7689	1
7713	1
7752	1
7767	1
7859	1
7879	1
7909	1
7962	1
7964	1
7975	1
7997	1
8000	1
8004	1
8079	1
8089	1
8094	1
8099	1
8107	1
8202	2
8240	1
8313	1
8340	1
8382	1
8447	1
8465	1
8469	1
8483	1
8516	1
8648	1
8652	1
8696	1
8813	1
8969	1
9084	1
9096	1
9109	1
9241	1
9265	1
9302	1
9353	1
9408	1
9507	1
9608	1
9639	1
9698	1
9755	1
9793	1
9820	1
9824	1
9842	1
9857	1
9860	1
9933	1
9941	1
9965	1
10091	1
10101	1
10106	1
10183	1
10240	1
10306	1
10318	1
10327	1
10362	1
10412	1
10432	1
10446	1
10508	1
10536	1
10585	1
10623	1
10681	1
10751	1
10815	1
10913	1
11005	1
11011	1
11099	1
11130	1
11211	1
11399	1
11496	1
11521	1
11644	1
11693	1
11747	1
11769	1
11893	1
11987	1
12017	1
12050	1
12286	1
12427	1
12504	1
12655	1
12660	1
12792	1
12842	1
12877	1
12926	1
13147	1
13298	1
13514	1
13709	1
13839	1
14023	1
14313	1
14534	1
15245	1
15743	1
16248	1
16412	1
17459	1
17787	1
17859	1
17892	1
18100	1
19037	1
19435	1
19507	1
19713	1
20515	1
20680	1
21809	1
21812	1
22948	1
23325	1
25387	1
27597	1
27888	1
28086	1
28574	1
31088	1
36800	1
37058	1
44086	1
112307	1
118282	1
178438	1
